21.3
22
11
13.7
16.3
16.3
21
11.3
20.7
9.7
13
20.3
12
24.3
9
13
10.9
10.7
9.2
14.1
11
14.9
12.8
15
10.4
8.5
14.1
7.8
10.2
10.2
9.8
8.7
8
17.2
9.6
13.3

