1608,2016081600.0,8.209371763793115,25.758363494728883
1608,2016081606.0,13.423963338347821,34.88840073540109
1608,2016081612.0,16.00994146339936,19.394800200118198
1608,2016081618.0,20.282256374042003,2.564227598840489
1608,2016081700.0,19.85722056885714,314.67845344785746
1608,2016081706.0,18.509401144182043,312.56775254078195
1608,2016081712.0,17.328369065080313,293.89649937003037
1608,2016081718.0,16.732297966691732,284.0836833835667
1608,2016081800.0,20.710146018882472,276.66438466768716
1608,2016081806.0,30.094812164364615,340.9802683127398
