19.7
18.0
19.0
21.7
17.0
17.7
18.0
19.3
18.0
24.0
19.3
18.0
18.0
19.3
20.7
23.0
20.0
19.0
18.0
29.3
27.0
15.7
17.7
15.7
18.0
22.3
17.0
21.0
17.0
16.0
21.7
16.0
22.0
16.0
16.8
27.7
19.261974689635558
18.314149120174747
17.166323550713937
19.261974689635558
19.701322973340602
17.266323550713935
29.49835216070054
18.96197468963556
18.114149120174748
