14.7
19.7
13
19
10.3
11
13.3
11.7
12
9
10
17
13
17
12.3
18.3
10
21.3
18
10
11
19.3
15
11.3
10
8
15.7
16.3
18
19
19.9
13.4
17.5
12.5
19
18.3
26.6

