22.3
26
15
27.7
18.3
25
18
14.7
15
22
15
20.3
20.7
31.4
13
16.7
18.8
14.4
11
15.3
11.2
13.5
20.3
23.4
11.2
13.3
22.2
12
25.2
24.5
15
17.7
26.9
18.2
20.7
15.3

