25
28
34.5
29.4
34
25
23
22.3
25
48
29
22
29
25.3
21.7
26
24
27
21
33
33.7
21
24
20.3
28.3
26.7
20
31.7
25.7
24
23.3
22
24.7
18
26.5
27.8
20.2
19.7
19.3
21.4
20.6
19.1
24.2
18.6
16.6

