17.7
12.7
14.0
20.0
17.0
24.0
13.0
14.0
30.0
23.0
27.3
12.0
13.0
17.0
17.3
21.0
11.0
23.0
12.0
17.7
13.7
9.3
22.8
10.1
22.0
16.51458957476029
14.764720391159933
16.485562976777597
22.743092907144415
14.764720391159933
20.674749234769838
15.525141683968766
22.024618418370196
16.343616172742983
15.725141683968765
20.40377583275253
16.21458957476029
18.435432160377957
18.435432160377957
14.93569379317724
13.485824609576884
14.104299098351104
26.48296643777242
14.69374698914263
20.64572263678714
