1970.0,29.438196155684565,454.90992994612196
1971.0,33.14593821416394,70.41799259996688
1972.0,21.291038258690836,120.90778943231415
1973.0,35.06291220335023,206.76476078254052
1974.0,29.269979102490087,49.276644379688165
1975.0,37.252341999117064,134.70939496606456
1976.0,29.228987671705642,39.82524458353226
1977.0,23.25008378702414,323.48993588402874
1978.0,35.03135106556907,128.2774764594795
1979.0,42.35568453369846,95.43539603590838
1980.0,30.352731246269215,8.348491847106207
1981.0,29.565611326850238,471.0045426276956
1982.0,24.172273429444118,261.3065105267285
1983.0,35.053070015375084,154.39216256392265
1984.0,33.080517242307266,178.14012720406805
1985.0,28.94425468161723,397.1611014188264
1986.0,32.42828926164651,289.96709218966146
1987.0,24.947586057727793,118.83508141128267
1988.0,28.04787568501687,454.7890383362106
1989.0,32.42309077411905,57.89651766247421
1990.0,23.42500930140151,279.23644905388323
1991.0,30.59262788467667,68.75024956836879
1992.0,25.181476985200895,444.86326395546206
1993.0,37.229948267393006,77.98267774169005
1994.0,23.952619396448753,78.70771417529663
1995.0,31.351788101289937,334.86641012703217
1996.0,25.148279392732483,29.663345656117123
1997.0,36.655996237276376,311.3968477441893
1998.0,24.05764542814737,222.57678731665231
1999.0,31.578064094958076,49.365328507050435
2000.0,28.090436695424167,110.45156110447732
2001.0,31.136003298696924,291.0225863093284
2002.0,26.03165520039226,385.961938563402
2003.0,25.530089148833426,67.75200594050975
2004.0,25.82036673737336,120.06334602396474
2005.0,22.141085854937,463.03810458244124
2006.0,22.138864522794623,52.07962550840855
2007.0,27.103474025626706,105.95098838156389
2008.0,33.852747980732126,119.4046888646601
2009.0,37.030684001407046,296.8783118400159
2010.0,23.928498610982267,329.67464341174
2011.0,23.45072127154684,307.6857402863451
2012.0,38.93613976768541,79.45524328221546
2013.0,32.77929020216078,251.797425004578
2014.0,-999.0,-999.0
2015.0,31.02057138202514,71.19681188588235
2016.0,30.85900178056018,74.34211296287924
2017.0,39.50198556585515,447.55718713986397
2018.0,41.80117496114296,79.32018251351468
