19.7
18
19
21.7
17
17.7
18
19.3
18
24
19.3
18
18
19.3
20.7
23
20
19
18
29.3
27
15.7
17.7
15.7
18
22.3
17
21
17
16
21.7
16
22
16
16.8
27.7
15.1
14.1
12.9
15.1
15.4
13
29
14.8
13.9

