14.3
15.0
23.0
16.7
20.0
17.3
15.7
20.3
22.0
20.3
19.406460600582314
20.16937735729006
21.8089685534652
20.16937735729006
16.708570328348497
17.05772940229659
16.708570328348497
20.16937735729006
21.8089685534652
15.607316351907055
16.14565357164075
18.74354384387457
15.607316351907055
18.74354384387457
