17.7
12.7
14
20
17
24
13
14
30
23
27.3
12
13
17
17.3
21
11
23
12
17.7
13.7
9.3
22.8
10.1
22
10.9
9.1
11.1
17.1
9.1
15.3
10
16.7
10.5
10.2
14.8
10.6
13.1
13.1
9.5
8
8.3
18.7
8.8
15.5

