1816,2018081006.0,15.984641829372903,160.26244954260943
1816,2018081012.0,15.625827298623452,152.87883774305763
1816,2018081018.0,13.430477977596691,150.6708488313186
1816,2018081100.0,9.7642844655854,124.93614463462211
1816,2018081106.0,1.985732105751713,160.80804816131484
1816,2018081112.0,12.134849136514102,178.99720361552752
1816,2018081118.0,13.223360066337559,461.7807464449313
1816,2018081200.0,14.436560625907736,464.0026349987524
1816,2018081206.0,17.33508378364902,321.0037674956267
1816,2018081212.0,16.542085865683866,304.3936114485583
1816,2018081218.0,16.49167143648327,225.26634065270548
1816,2018081300.0,17.018005660089575,241.39170408793157
1816,2018081312.0,17.791668167263598,190.35784472965128
1816,2018081318.0,16.323365438764576,161.99114810731209
1816,2018081400.0,16.763942863064162,153.74755779490624
1816,2018081406.0,17.820106174531006,201.15290189896487
1816,2018081412.0,20.26006121247455,206.8268931848615
1816,2018081418.0,19.767044515969626,196.44628054892945
1816,2018081500.0,20.879202890860856,154.09935613121448
1816,2018081506.0,22.657532369953262,231.70237478963008
1816,2018081512.0,20.781124306528103,187.88515871501846
